date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:25:01	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:01%20GMT	https://amzpubl.com/assets/images/product/04.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/product/04.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:01	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:01%20GMT	https://amzpubl.com/assets/images/cta/03.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/cta/03.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:01	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:01%20GMT	https://amzpubl.com/assets/images/product/03.webp	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/product/03.webp	(from https://amzpubl.com/assets/css/style.css)
09:25:01	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:02%20GMT	https://amzpubl.com/assets/images/product/icons/01.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/product/icons/01.png	(from https://amzpubl.com/assets/css/style.css)
09:25:01	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:02%20GMT	https://amzpubl.com/assets/images/product/icons/02.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/product/icons/02.png	(from https://amzpubl.com/assets/css/style.css)
09:25:02	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:02%20GMT	https://amzpubl.com/assets/images/banner/19.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/19.png	(from https://amzpubl.com/assets/css/style.css)
09:25:02	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:02%20GMT	https://amzpubl.com/assets/images/banner/24.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/24.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:02	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:03%20GMT	https://amzpubl.com/assets/images/banner/25.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/25.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:02	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:03%20GMT	https://amzpubl.com/assets/images/banner/03.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/banner/03.png	(from https://amzpubl.com/assets/css/style.css)
09:25:03	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:03%20GMT	https://amzpubl.com/assets/images/footer/01.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/footer/01.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:03	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:03%20GMT	https://amzpubl.com/assets/images/cta/04.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/cta/04.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:03	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:04%20GMT	https://amzpubl.com/assets/images/video/play-icon.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/video/play-icon.png	(from https://amzpubl.com/assets/css/style.css)
09:25:03	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:04%20GMT	https://amzpubl.com/assets/images/working-process/icon/01.svg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/working-process/icon/01.html	(from https://amzpubl.com/assets/css/style.css)
09:25:03	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:04%20GMT	https://amzpubl.com/assets/images/working-process/icon/02.svg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/working-process/icon/02.html	(from https://amzpubl.com/assets/css/style.css)
09:25:04	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:04%20GMT	https://amzpubl.com/assets/images/working-process/icon/03.svg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/working-process/icon/03.html	(from https://amzpubl.com/assets/css/style.css)
09:25:04	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:04%20GMT	https://amzpubl.com/assets/images/working-process/icon/04.svg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/working-process/icon/04.html	(from https://amzpubl.com/assets/css/style.css)
09:25:04	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:05%20GMT	https://amzpubl.com/assets/images/working-process/01.jpg	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/working-process/01.jpg	(from https://amzpubl.com/assets/css/style.css)
09:25:05	2577/2577	---M-Z	200	added ('OK')	image/png	date:Mon,%2004%20May%202020%2016:04:00%20GMT	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	(from https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css)
09:25:05	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:06%20GMT	https://amzpubl.com/t	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/t.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:05	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:06%20GMT	https://amzpubl.com/signals/config/	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/signals/config/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:06	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:06%20GMT	https://amzpubl.com/e	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/e.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:06	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:06%20GMT	https://amzpubl.com/t.resolvedLink	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/t.resolvedLink.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:06	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:07%20GMT	https://amzpubl.com/o	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/o.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:06	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:07%20GMT	https://amzpubl.com/signals/iwl.js	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/signals/iwl.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:06	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:07%20GMT	https://amzpubl.com/signals/iwl.js?pixel_id=	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/signals/iwl0fc5.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:07	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:07%20GMT	https://amzpubl.com/n[e]	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/n[e].html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:08	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:09%20GMT	https://amzpubl.com/signals/plugins/	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/signals/plugins/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:08	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:09%20GMT	https://amzpubl.com/schema.org/	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
09:25:08	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:09%20GMT	https://amzpubl.com/assets/images/about/10.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/about/10.png	(from https://amzpubl.com/about.html)
09:25:09	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:09%20GMT	https://amzpubl.com/assets/images/faq/02.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/faq/02.png	(from https://amzpubl.com/about.html)
09:25:09	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:09%20GMT	https://amzpubl.com/assets/images/brand/07.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/07.png	(from https://amzpubl.com/about.html)
09:25:09	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:10%20GMT	https://amzpubl.com/assets/images/brand/08.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/08.png	(from https://amzpubl.com/about.html)
09:25:09	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:10%20GMT	https://amzpubl.com/assets/images/brand/09.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/09.png	(from https://amzpubl.com/about.html)
09:25:09	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:10%20GMT	https://amzpubl.com/assets/images/brand/10.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/10.png	(from https://amzpubl.com/about.html)
09:25:10	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:10%20GMT	https://amzpubl.com/assets/images/brand/11.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/11.png	(from https://amzpubl.com/about.html)
09:25:10	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:10%20GMT	https://amzpubl.com/assets/images/brand/12.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/12.png	(from https://amzpubl.com/about.html)
09:25:10	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:11%20GMT	https://amzpubl.com/assets/images/brand/13.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/13.png	(from https://amzpubl.com/about.html)
09:25:10	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:11%20GMT	https://amzpubl.com/assets/images/brand/14.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/14.png	(from https://amzpubl.com/about.html)
09:25:11	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:11%20GMT	https://amzpubl.com/assets/images/brand/15.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/15.png	(from https://amzpubl.com/about.html)
09:25:11	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:11%20GMT	https://amzpubl.com/assets/images/brand/16.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/16.png	(from https://amzpubl.com/about.html)
09:25:11	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:12%20GMT	https://amzpubl.com/assets/images/brand/17.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/17.png	(from https://amzpubl.com/about.html)
09:25:11	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:12%20GMT	https://amzpubl.com/assets/images/brand/18.png	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/assets/images/brand/18.png	(from https://amzpubl.com/about.html)
09:25:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-2625da94de913f3a;br%22	https://amzpubl.com/Version/	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/Version/index.html	(from https://amzpubl.com/assets/js/plugins/swiper.js)
09:25:13	0/0	---M--	429	error ('Too%20Many%20Requests')	unknown/unknown	date:Mon,%2007%20Sep%202026%2016:25:13%20GMT	https://amzpubl.com/version/	C:/Users/CTD97/Desktop/publishing%20brand%20clone/Publishing%20Brand/amzpubl.com/version/index-2.html	(from https://amzpubl.com/assets/js/plugins/swiper.js)
